time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,ddq1_rad_s2,ddq2_rad_s2,ddq3_rad_s2,ddq4_rad_s2,ddq5_rad_s2,ddq6_rad_s2,ee_x_m,ee_y_m,ee_z_m
7.52000000,0.40004068,-0.65029291,1.05064233,0.17953886,-0.44998002,0.10009159,-0.00068019,-0.00003770,0.00003760,-0.00021155,0.00003778,-0.00018891,-0.06747060,-0.00373912,0.00373013,-0.02098442,0.00374798,-0.01873845,0.62634154,-0.07178066,0.11922509
7.54000000,0.40000924,-0.65029465,1.05064407,0.17952908,-0.44997827,0.10008286,-0.00267706,-0.00014836,0.00014800,-0.00083261,0.00014871,-0.00074349,-0.13167648,-0.00729732,0.00727977,-0.04095347,0.00731461,-0.03657020,0.62633909,-0.07180051,0.11922420
7.56000000,0.39992525,-0.65029931,1.05064871,0.17950296,-0.44997361,0.10005953,-0.00592584,-0.00032840,0.00032761,-0.00184303,0.00032918,-0.00164577,-0.19267075,-0.01067753,0.01065185,-0.05992365,0.01070283,-0.05351000,0.62633256,-0.07185355,0.11922183
7.58000000,0.39976429,-0.65030823,1.05065761,0.17945289,-0.44996467,0.10001483,-0.01036283,-0.00057429,0.00057291,-0.00322300,0.00057565,-0.00287805,-0.25050648,-0.01388270,0.01384931,-0.07791148,0.01391560,-0.06957258,0.62632003,-0.07195519,0.11921729
7.60000000,0.39950323,-0.65032269,1.05067205,0.17937170,-0.44995017,0.09994233,-0.01592540,-0.00088256,0.00088044,-0.00495305,0.00088465,-0.00442292,-0.30523676,-0.01691577,0.01687509,-0.09493346,0.01695586,-0.08477269,0.62629966,-0.07212004,0.11920993
7.62000000,0.39912018,-0.65034392,1.05069322,0.17925257,-0.44992889,0.09983594,-0.02255195,-0.00124980,0.00124679,-0.00701401,0.00125276,-0.00626330,-0.35691467,-0.01977968,0.01973212,-0.11100611,0.01982656,-0.09912508,0.62626971,-0.07236191,0.11919912
7.64000000,0.39859446,-0.65037306,1.05072229,0.17908906,-0.44989968,0.09968994,-0.03018199,-0.00167264,0.00166862,-0.00938708,0.00167661,-0.00838237,-0.40559330,-0.02247738,0.02242333,-0.12614593,0.02253065,-0.11264448,0.62622844,-0.07269384,0.11918429
7.66000000,0.39790661,-0.65041118,1.05076032,0.17887513,-0.44986147,0.09949890,-0.03875604,-0.00214780,0.00214264,-0.01205374,0.00215289,-0.01076363,-0.45132573,-0.02501180,0.02495165,-0.14036944,0.02507108,-0.12534564,0.62617417,-0.07312811,0.11916489
7.68000000,0.39703832,-0.65045930,1.05080832,0.17860507,-0.44981324,0.09925775,-0.04821573,-0.00267204,0.00266562,-0.01499585,0.00267838,-0.01339084,-0.49416505,-0.02738589,0.02732004,-0.15369315,0.02745080,-0.13724330,0.62610524,-0.07367623,0.11914039
7.70000000,0.39597246,-0.65051836,1.05086725,0.17827357,-0.44975403,0.09896173,-0.05850371,-0.00324219,0.00323439,-0.01819558,0.00324987,-0.01624810,-0.53416433,-0.02960260,0.02953141,-0.16613356,0.02967275,-0.14835221,0.62601996,-0.07434900,0.11911033
7.72000000,0.39469302,-0.65058927,1.05093798,0.17787565,-0.44968296,0.09860640,-0.06956372,-0.00385512,0.00384585,-0.02163542,0.00386425,-0.01931977,-0.57137667,-0.03166485,0.03158870,-0.17770718,0.03173989,-0.15868710,0.62591663,-0.07515644,0.11907424
7.74000000,0.39318513,-0.65067283,1.05102134,0.17740667,-0.44959920,0.09818762,-0.08134055,-0.00450777,0.00449693,-0.02529820,0.00451846,-0.02259052,-0.60585516,-0.03357560,0.03349485,-0.18843054,0.03365517,-0.16826273,0.62579350,-0.07610788,0.11903171
7.76000000,0.39143498,-0.65076982,1.05111810,0.17686235,-0.44950198,0.09770155,-0.09378006,-0.00519715,0.00518465,-0.02916708,0.00520947,-0.02604532,-0.63765287,-0.03533778,0.03525280,-0.19832013,0.03542152,-0.17709384,0.62564876,-0.07721193,0.11898235
7.78000000,0.38942986,-0.65088094,1.05122895,0.17623872,-0.44939059,0.09714467,-0.10682915,-0.00592031,0.00590608,-0.03322556,0.00593434,-0.02966941,-0.66682288,-0.03695434,0.03686547,-0.20739247,0.03704191,-0.18519516,0.62548052,-0.07847650,0.11892580
7.80000000,0.38715810,-0.65100684,1.05135455,0.17553217,-0.44926440,0.09651374,-0.12043581,-0.00667437,0.00665832,-0.03745744,0.00669019,-0.03344835,-0.69341829,-0.03842821,0.03833580,-0.21566406,0.03851929,-0.19258144,0.62528678,-0.07990880,0.11886173
